point,elevation
357,1001.430297851562
358,1042.951049804688
359,1105.431762695312
360,1159.7509765625
361,1191.362182617188
362,1198.287109375
363,1180.207153320312
364,1157.474731445312
365,1154.215576171875
366,1160.5146484375
367,1149.290771484375
368,1156.730224609375
369,1176.834228515625
370,1184.416137695312
371,1197.771362304688
372,1225.567504882812
373,1256.077392578125
374,1274.051025390625
375,1284.9931640625
376,1307.065795898438
377,1348.453979492188
378,1412.62890625
379,1469.359741210938
380,1485.72802734375
381,1461.9462890625
382,1427.389282226562
383,1385.684204101562
384,1345.914672851562
385,1299.040771484375
386,1241.114379882812
387,1196.464599609375
388,1166.964111328125
389,1132.692138671875
390,1106.544311523438
391,1092.5107421875
392,1071.905883789062
393,1046.6923828125
394,1031.726318359375
395,1025.558227539062
396,1024.23583984375
397,1021.107360839844
398,1018.853820800781
399,1019.0361328125
400,1017.72265625
401,1016.353332519531
402,1018.605224609375
403,1017.607788085938
404,1015.812744140625
405,1011.883239746094
406,1010.980834960938
407,1015.044494628906
408,1015.888610839844
409,1018.908142089844
410,1022.160827636719
411,1027.656372070312
412,1040.1328125
413,1057.653686523438
414,1073.871826171875
415,1100.759643554688
416,1121.039184570312
417,1124.017333984375
418,1109.291870117188
419,1094.283447265625
420,1093.078735351562
421,1100.9267578125
422,1103.342041015625
423,1093.38671875
424,1082.076049804688
425,1063.39501953125
426,1036.625366210938
427,1012.249938964844
428,1004.939697265625
429,997.6922607421875
430,995.4195556640625
431,1008.684936523438
432,1018.508605957031
433,1028.74169921875
434,1045.429443359375
435,1056.768310546875
436,1064.983520507812
437,1059.920654296875
438,1031.395874023438
439,1011.507507324219
440,1003.499633789062
441,992.416015625
442,985.2568969726562
443,984.0010986328125
444,983.0086059570312
445,982.47802734375
446,983.0321044921875
447,978.8159790039062
448,977.58642578125
449,979.337646484375
450,987.2289428710938
451,994.6400146484375
452,1006.924682617188
453,1036.53759765625
454,1068.07373046875
455,1090.721435546875
456,1103.716674804688
457,1113.31689453125
458,1144.336669921875
459,1159.9326171875
460,1161.29052734375
461,1161.3017578125
462,1178.77001953125
463,1199.718627929688
464,1216.080322265625
465,1227.47998046875
466,1232.758178710938
467,1232.329833984375
468,1225.321166992188
469,1216.69287109375
470,1218.22509765625
471,1219.871948242188
472,1219.369140625
473,1224.335571289062
474,1222.587890625
475,1214.497680664062
476,1203.41259765625
477,1189.523193359375
478,1186.519287109375
479,1184.6708984375
480,1169.723876953125
481,1148.11962890625
482,1126.211059570312
483,1105.781372070312
484,1085.453247070312
485,1065.361572265625
486,1042.264526367188
487,1027.028930664062
488,1016.827087402344
489,1000.689758300781
490,981.2218017578125
491,972.1145629882812
492,967.8991088867188
493,967.84765625
494,972.5389404296875
495,980.900390625
496,988.5997924804688
497,1000.433044433594
498,1014.401123046875
499,1023.26513671875
500,1028.0234375
